title,view,price,score,like,college,url
[무작정 플러터] Flutter + Firebase 넷플릭스UI 클론 코딩,244,0,4.8,,,https://edu.goorm.io/lecture/19172/무작정-플러터-flutter-firebase-넷플릭스ui-클론-코딩
[스프링 시리즈2] 만들면서 배우는 Spring MVC 5,1,88000,5.0,,,https://edu.goorm.io/lecture/19341/스프링-시리즈2-만들면서-배우는-spring-mvc-5
쉽게 배우는 Vue.js 2 기초,179,0,5.0,,,https://edu.goorm.io/lecture/18958/쉽게-배우는-vue-js-2-기초
홍드로이드의 수익창출 앱 개발,81,39600,4.9,,,https://edu.goorm.io/lecture/18156/홍드로이드의-수익창출-앱-개발
따라하면서 배우는 리눅스 고급,156,0,5.0,,,https://edu.goorm.io/lecture/18950/따라하면서-배우는-리눅스-고급
따라하면서 배우는 리눅스 기초,226,0,5.0,,,https://edu.goorm.io/lecture/18808/따라하면서-배우는-리눅스-기초
[R] KOSPI/KOSDAQ 전 종목 데이터 수집 및 관리,0,55000,-1,,,https://edu.goorm.io/lecture/19043/r-kospi-kosdaq-전-종목-데이터-수집-및-관리
MATLAB처럼 쓰는 PYTHON,70,0,-1,,,https://edu.goorm.io/lecture/19064/matlab처럼-쓰는-python
쉽게 배우는 라라벨 기초,122,0,4.8,,,https://edu.goorm.io/lecture/18957/쉽게-배우는-라라벨-기초
[Pytorch] 쉽고 빠르게 배우는 GAN,2,49500,-1,,,https://edu.goorm.io/lecture/19030/pytorch-쉽고-빠르게-배우는-gan
SELECT ALL FROM SQL,116,0,5.0,,,https://edu.goorm.io/lecture/18815/select-all-from-sql
시선을 사로잡는 웹 - 초급,2,59400,5.0,,,https://edu.goorm.io/lecture/18923/시선을-사로잡는-웹-초급
시선을 사로잡는 웹 - 중급,2,59400,-1,,,https://edu.goorm.io/lecture/17901/시선을-사로잡는-웹-중급
[AZ-900 Certificate] Azure Basic,47,30000,5.0,,,https://edu.goorm.io/lecture/18531/az-900-certificate-azure-basic
DataScience와 AI의 개념,212,33000,4.9,,,https://edu.goorm.io/lecture/18477/datascience와-ai의-개념
[시즌3 연재 중] 위클리 비타알고 중급편,1131,0,4.9,,,https://edu.goorm.io/lecture/18444/시즌3-연재-중-위클리-비타알고-중급편
한 눈에 읽는 파이썬3 기초,1673,0,4.9,,,https://edu.goorm.io/lecture/17902/한-눈에-읽는-파이썬3-기초
김버그의 CSS는 재밌다 — 기초부터 실무 레벨까지,204,45000,4.8,,,https://edu.goorm.io/lecture/17829/김버그의-css는-재밌다-기초부터-실무-레벨까지
[따라하며 배우는 노드&리액트] 유튜브 사이트 만들기,385,0,5.0,,,https://edu.goorm.io/lecture/17853/따라하며-배우는-노드-리액트-유튜브-사이트-만들기
[Pytorch] 쉽고 빠르게 배우는 딥러닝,3,82500,-1,,,https://edu.goorm.io/lecture/17903/pytorch-쉽고-빠르게-배우는-딥러닝
[백문이불여일타] 데이터 분석을 위한 중급 SQL,0,44000,-1,,,https://edu.goorm.io/lecture/17832/백문이불여일타-데이터-분석을-위한-중급-sql
[따라하며 배우는 노드&리액트] Boiler-Plate 만들기,393,0,5.0,,,https://edu.goorm.io/lecture/17855/따라하며-배우는-노드-리액트-boiler-plate-만들기
[백문이불여일타] 데이터 분석을 위한 기초 SQL,0,22000,-1,,,https://edu.goorm.io/lecture/17831/백문이불여일타-데이터-분석을-위한-기초-sql
R프로그래밍 기초 다지기,155,0,4.5,,,https://edu.goorm.io/lecture/17848/r프로그래밍-기초-다지기
나도 AWS에 서버 구축해보자🐶,314,0,5.0,,,https://edu.goorm.io/lecture/17834/나도-aws에-서버-구축해보자
COS PRO 2급 기출문제 - Python,258,0,5.0,,,https://edu.goorm.io/lecture/17033/cos-pro-2급-기출문제-python
COS PRO 2급 기출문제 - Java,85,0,1.0,,,https://edu.goorm.io/lecture/17167/cos-pro-2급-기출문제-java
COS PRO 2급 기출문제 - C++,109,0,3.0,,,https://edu.goorm.io/lecture/17165/cos-pro-2급-기출문제-c
COS PRO 2급 기출문제 - C언어,204,0,5.0,,,https://edu.goorm.io/lecture/16921/cos-pro-2급-기출문제-c언어
[바로실습] 생활코딩 - JAVA 객체 지향 프로그래밍,168,0,5.0,,,https://edu.goorm.io/lecture/16910/바로실습-생활코딩-java-객체-지향-프로그래밍
"가장 핫한 FE 라이브러리🔥, React 가지고 놀아보기",577,0,4.9,,,https://edu.goorm.io/lecture/16422/가장-핫한-fe-라이브러리-react-가지고-놀아보기
영화 예매 사이트 만들기: 코딩편,426,0,5.0,,,https://edu.goorm.io/lecture/16943/영화-예매-사이트-만들기-코딩편
영화 예매 사이트 만들기: 디자인편,257,0,5.0,,,https://edu.goorm.io/lecture/16948/영화-예매-사이트-만들기-디자인편
빅데이터 제대로 배우기 - R 기초 문법과 데이터 전처리,1,50000,-1,,,https://edu.goorm.io/lecture/17133/빅데이터-제대로-배우기-r-기초-문법과-데이터-전처리
센치한 개발자의 swift: ios app 만들기,170,0,5.0,,,https://edu.goorm.io/lecture/15173/센치한-개발자의-swift-ios-app-만들기
[바로실습] 생활코딩 - JAVA method,133,0,5.0,,,https://edu.goorm.io/lecture/16909/바로실습-생활코딩-java-method
[바로실습] 생활코딩 - JAVA 제어문,109,0,5.0,,,https://edu.goorm.io/lecture/16908/바로실습-생활코딩-java-제어문
